date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:23	1726/1726	---M-Z	200	added ('OK')	text/plain	date:Mon,%2014%20Nov%202022%2014:40:00%20GMT	https://www.weddingwire.in/robots.txt		(from )
22:27:24	564029/564029	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:24%20GMT	https://www.weddingwire.in/	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/index.html	(from )
22:27:25	117749/117749	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2016:57:25%20GMT	https://www.weddingwire.in/android-app://in.co.weddings.launcher/weddingscoin/m.weddingwire.in/app_menu.php	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/android-app_/in.co.weddings.launcher/weddingscoin/m.weddingwire.in/app_menu.php	(from https://www.weddingwire.in/)
22:27:25	1096/1096	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Oct%202021%2012:42:52%20GMT	https://www.weddingwire.in/mobile/assets/img/favicon/favicon.png	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/favicon/favicon.png	(from https://www.weddingwire.in/)
22:27:25	37333/37333	---M--	200	added ('OK')	image/jpeg	etag:%22a0716d267d8986705bf2c28c68aa552b%22	https://cdn1.weddingwire.in/img/social/av_bodas_en_IN.jpg	C:/My%20Web%20Sites/Wedding/cdn1.weddingwire.in/img/social/av_bodas_en_IN.jpg	(from https://www.weddingwire.in/)
22:27:25	17356/17356	---M--	200	added ('OK')	binary/octet-stream	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-regular.woff2	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-regular.woff2	(from https://www.weddingwire.in/)
22:27:26	23440/23440	---M--	200	added ('OK')	application/font-woff	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-regular.woff	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-regular.woff	(from https://www.weddingwire.in/)
22:27:27	50084/50084	---M-Z	200	added ('OK')	application/font-sfnt	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-regular.ttf	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-regular.ttf	(from https://www.weddingwire.in/)
22:27:28	15636/15636	---M--	200	added ('OK')	binary/octet-stream	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-semibold.woff2	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-semibold.woff2	(from https://www.weddingwire.in/)
22:27:28	21208/21208	---M--	200	added ('OK')	application/font-woff	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-semibold.woff	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-semibold.woff	(from https://www.weddingwire.in/)
22:27:28	33876/33876	---M-Z	200	added ('OK')	application/font-sfnt	date:Tue,%2019%20Oct%202021%2012:43:27%20GMT	https://www.weddingwire.in/assets/fonts/ProximaNova-semibold.ttf	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/ProximaNova-semibold.ttf	(from https://www.weddingwire.in/)
22:27:29	21076/21076	---M--	200	added ('OK')	binary/octet-stream	date:Tue,%2019%20Oct%202021%2012:43:26%20GMT	https://www.weddingwire.in/assets/fonts/Merriweather-Bold.woff2	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/Merriweather-Bold.woff2	(from https://www.weddingwire.in/)
22:27:29	25872/25872	---M--	200	added ('OK')	application/font-woff	date:Tue,%2019%20Oct%202021%2012:43:26%20GMT	https://www.weddingwire.in/assets/fonts/Merriweather-Bold.woff	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/Merriweather-Bold.woff	(from https://www.weddingwire.in/)
22:27:29	44520/44520	---M-Z	200	added ('OK')	application/font-sfnt	date:Tue,%2019%20Oct%202021%2012:43:26%20GMT	https://www.weddingwire.in/assets/fonts/Merriweather-Bold.ttf	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/fonts/Merriweather-Bold.ttf	(from https://www.weddingwire.in/)
22:27:29	29490/29490	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Feb%202022%2012:44:46%20GMT	https://www.weddingwire.in/mobile/assets/img/sprite-rating-stars-bars.svg	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/sprite-rating-stars-bars.svg	(from https://www.weddingwire.in/)
22:27:30	695/695	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Oct%202021%2012:45:23%20GMT	https://www.weddingwire.in/assets/img/sprites/icon@2x/send.png	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/img/sprites/icon@2x/send.png	(from https://www.weddingwire.in/)
22:27:30	384/384	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2012:44:44%20GMT	https://www.weddingwire.in/mobile/assets/img/chatbot/chat-ui.png	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/chatbot/chat-ui.png	(from https://www.weddingwire.in/)
22:27:30	1544/1544	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2008:11:34%20GMT	https://www.weddingwire.in/assets/svg/source/_common/refresh.svg	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/svg/source/_common/refresh.svg	(from https://www.weddingwire.in/)
22:27:30	354/354	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2012:44:44%20GMT	https://www.weddingwire.in/mobile/assets/img/chatbot/chat-launcher-button.png	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/chatbot/chat-launcher-button.png	(from https://www.weddingwire.in/)
22:27:30	356/356	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2012:44:44%20GMT	https://www.weddingwire.in/mobile/assets/img/chatbot/chat-launcher-preview.png	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/chatbot/chat-launcher-preview.png	(from https://www.weddingwire.in/)
22:27:31	116214/116214	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20Oct%202021%2012:43:34%20GMT	https://www.weddingwire.in/mobile/assets/img/landing-users/AR.gif	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mobile/assets/img/landing-users/AR.gif	(from https://www.weddingwire.in/)
22:27:32	94111/94111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202023%2012:59:09%20GMT	https://www.weddingwire.in/assets/img/home/toolCard_venues.jpg	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/img/home/toolCard_venues.jpg	(from https://www.weddingwire.in/)
22:27:33	21390/21390	---M-Z	200	added ('OK')	application/javascript	etag:0x8DB5058071C5A59	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	C:/My%20Web%20Sites/Wedding/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from https://www.weddingwire.in/)
22:27:34	9379/9379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Oct%202021%2012:42:58%20GMT	https://www.weddingwire.in/assets/img/logos/gen_logoHeader.svg	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/img/logos/gen_logoHeader.svg	(from https://www.weddingwire.in/)
22:27:34	86666/86666	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202023%2012:59:09%20GMT	https://www.weddingwire.in/assets/img/home/toolCard_vendors.jpg	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/assets/img/home/toolCard_vendors.jpg	(from https://www.weddingwire.in/)
22:27:34	334673/334673	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:35%20GMT	https://www.weddingwire.in/my-wedding-planner	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/my-wedding-planner.html	(from https://www.weddingwire.in/)
22:27:35	330046/330046	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:35%20GMT	https://www.weddingwire.in/wedding-to-do-list	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-to-do-list.html	(from https://www.weddingwire.in/)
22:27:36	329728/329728	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:36%20GMT	https://www.weddingwire.in/wedding-guest-list	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-guest-list.html	(from https://www.weddingwire.in/)
22:27:36	329531/329531	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:37%20GMT	https://www.weddingwire.in/wedding-budget-planner	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-budget-planner.html	(from https://www.weddingwire.in/)
22:27:37	329988/329988	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:38%20GMT	https://www.weddingwire.in/my-wedding-providers	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/my-wedding-providers.html	(from https://www.weddingwire.in/)
22:27:38	378/378	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2011%20May%202023%2016:57:39%20GMT	https://www.weddingwire.in/website/index.php?actionReferrer=8	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/website/index.1c6165.delayed	(from https://www.weddingwire.in/)
22:27:39	340001/340001	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:39%20GMT	https://www.weddingwire.in/wedding-website?actionReferrer=8	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-website6165.html	(from https://www.weddingwire.in/)
22:27:39	298687/298687	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:40%20GMT	https://www.weddingwire.in/wedding-hashtag-generator	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-hashtag-generator.html	(from https://www.weddingwire.in/)
22:27:40	117890/117890	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:41%20GMT	https://www.weddingwire.in/album-wedding-wedshoots	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/album-wedding-wedshoots.html	(from https://www.weddingwire.in/)
22:27:41	439819/439819	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:42%20GMT	https://www.weddingwire.in/wedding-venues	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-venues.html	(from https://www.weddingwire.in/)
22:27:41	712004/712004	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:42%20GMT	https://www.weddingwire.in/banquet-halls	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/banquet-halls.html	(from https://www.weddingwire.in/)
22:27:42	634130/634130	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:42%20GMT	https://www.weddingwire.in/hotels	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/hotels.html	(from https://www.weddingwire.in/)
22:27:42	677428/677428	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:43%20GMT	https://www.weddingwire.in/marriage-garden	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/marriage-garden.html	(from https://www.weddingwire.in/)
22:27:43	656242/656242	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:44%20GMT	https://www.weddingwire.in/wedding-resorts	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-resorts.html	(from https://www.weddingwire.in/)
22:27:44	478513/478513	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:43%20GMT	https://www.weddingwire.in/kalyana-mandapams	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/kalyana-mandapams.html	(from https://www.weddingwire.in/)
22:27:44	665982/665982	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:45%20GMT	https://www.weddingwire.in/wedding-lawns-farmhouses	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-lawns-farmhouses.html	(from https://www.weddingwire.in/)
22:27:45	136403/136403	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:46%20GMT	https://www.weddingwire.in/promotions/wedding-venues	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/promotions/wedding-venues.html	(from https://www.weddingwire.in/)
22:27:46	965292/965292	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:47%20GMT	https://www.weddingwire.in/wedding-vendors	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-vendors.html	(from https://www.weddingwire.in/)
22:27:46	774958/774958	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:47%20GMT	https://www.weddingwire.in/wedding-photographers	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-photographers.html	(from https://www.weddingwire.in/)
22:27:47	535595/535595	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:48%20GMT	https://www.weddingwire.in/wedding-videography	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-videography.html	(from https://www.weddingwire.in/)
22:27:48	514784/514784	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:48%20GMT	https://www.weddingwire.in/wedding-music	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-music.html	(from https://www.weddingwire.in/)
22:27:49	572779/572779	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:49%20GMT	https://www.weddingwire.in/caterers	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/caterers.html	(from https://www.weddingwire.in/)
22:27:50	494563/494563	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:50%20GMT	https://www.weddingwire.in/wedding-transportation	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-transportation.html	(from https://www.weddingwire.in/)
22:27:50	520510/520510	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:51%20GMT	https://www.weddingwire.in/wedding-invitations	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-invitations.html	(from https://www.weddingwire.in/)
22:27:51	525942/525942	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:52%20GMT	https://www.weddingwire.in/wedding-gifts	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-gifts.html	(from https://www.weddingwire.in/)
22:27:52	509508/509508	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:53%20GMT	https://www.weddingwire.in/florists	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/florists.html	(from https://www.weddingwire.in/)
22:27:53	606004/606004	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:53%20GMT	https://www.weddingwire.in/wedding-planners	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-planners.html	(from https://www.weddingwire.in/)
22:27:54	513314/513314	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:54%20GMT	https://www.weddingwire.in/wedding-choreographers	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-choreographers.html	(from https://www.weddingwire.in/)
22:27:54	489180/489180	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:54%20GMT	https://www.weddingwire.in/photobooth	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/photobooth.html	(from https://www.weddingwire.in/)
22:27:55	507424/507424	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:55%20GMT	https://www.weddingwire.in/wedding-dj	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-dj.html	(from https://www.weddingwire.in/)
22:27:55	509204/509204	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:56%20GMT	https://www.weddingwire.in/wedding-cakes	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-cakes.html	(from https://www.weddingwire.in/)
22:27:56	568992/568992	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:57%20GMT	https://www.weddingwire.in/wedding-decorators	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-decorators.html	(from https://www.weddingwire.in/)
22:27:57	488494/488494	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:58%20GMT	https://www.weddingwire.in/party-places	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/party-places.html	(from https://www.weddingwire.in/)
22:27:58	518517/518517	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:57:59%20GMT	https://www.weddingwire.in/honeymoon	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/honeymoon.html	(from https://www.weddingwire.in/)
22:27:59	501286/501286	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:00%20GMT	https://www.weddingwire.in/wedding-entertainment	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-entertainment.html	(from https://www.weddingwire.in/)
22:28:00	501293/501293	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:00%20GMT	https://www.weddingwire.in/tent-house	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/tent-house.html	(from https://www.weddingwire.in/)
22:28:00	137079/137079	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:01%20GMT	https://www.weddingwire.in/promotions/wedding-vendors	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/promotions/wedding-vendors.html	(from https://www.weddingwire.in/)
22:28:01	546091/546091	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:02%20GMT	https://www.weddingwire.in/mehndi-artists	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/mehndi-artists.html	(from https://www.weddingwire.in/)
22:28:02	595076/595076	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:02%20GMT	https://www.weddingwire.in/bridal-makeup-artists	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/bridal-makeup-artists.html	(from https://www.weddingwire.in/)
22:28:02	568480/568480	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:03%20GMT	https://www.weddingwire.in/makeup-salon	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/makeup-salon.html	(from https://www.weddingwire.in/)
22:28:03	523788/523788	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:03%20GMT	https://www.weddingwire.in/bridal-jewellery	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/bridal-jewellery.html	(from https://www.weddingwire.in/)
22:28:04	539441/539441	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:04%20GMT	https://www.weddingwire.in/bridal-lehenga	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/bridal-lehenga.html	(from https://www.weddingwire.in/)
22:28:04	490317/490317	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:05%20GMT	https://www.weddingwire.in/trousseau-packing	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/trousseau-packing.html	(from https://www.weddingwire.in/)
22:28:05	136804/136804	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:05%20GMT	https://www.weddingwire.in/promotions/brides	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/promotions/brides.html	(from https://www.weddingwire.in/)
22:28:05	558118/558118	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:06%20GMT	https://www.weddingwire.in/sherwani	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/sherwani.html	(from https://www.weddingwire.in/)
22:28:06	135160/135160	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:07%20GMT	https://www.weddingwire.in/promotions/grooms	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/promotions/grooms.html	(from https://www.weddingwire.in/)
22:28:07	552713/552713	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:07%20GMT	https://www.weddingwire.in/brides	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/brides.html	(from https://www.weddingwire.in/)
22:28:07	532559/532559	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:08%20GMT	https://www.weddingwire.in/grooms	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/grooms.html	(from https://www.weddingwire.in/)
22:28:08	179878/179878	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:08%20GMT	https://www.weddingwire.in/wedding-tips	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips.html	(from https://www.weddingwire.in/)
22:28:08	171773/171773	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:09%20GMT	https://www.weddingwire.in/wedding-tips/before-the-wedding--t1	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/before-the-wedding--t1.html	(from https://www.weddingwire.in/)
22:28:08	168485/168485	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:09%20GMT	https://www.weddingwire.in/wedding-tips/the-wedding-ceremony--t2	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/the-wedding-ceremony--t2.html	(from https://www.weddingwire.in/)
22:28:09	167261/167261	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:10%20GMT	https://www.weddingwire.in/wedding-tips/the-wedding-banquet--t5	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/the-wedding-banquet--t5.html	(from https://www.weddingwire.in/)
22:28:10	171552/171552	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:11%20GMT	https://www.weddingwire.in/wedding-tips/the-services-for-your-wedding--t4	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/the-services-for-your-wedding--t4.html	(from https://www.weddingwire.in/)
22:28:11	165649/165649	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:12%20GMT	https://www.weddingwire.in/wedding-tips/wedding-fashion--t7	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/wedding-fashion--t7.html	(from https://www.weddingwire.in/)
22:28:12	167468/167468	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:12%20GMT	https://www.weddingwire.in/wedding-tips/health-and-beauty--t6	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/health-and-beauty--t6.html	(from https://www.weddingwire.in/)
22:28:12	168794/168794	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:13%20GMT	https://www.weddingwire.in/wedding-tips/honeymoon--t8	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/honeymoon--t8.html	(from https://www.weddingwire.in/)
22:28:13	165707/165707	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:14%20GMT	https://www.weddingwire.in/wedding-tips/after-the-wedding--t10	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/after-the-wedding--t10.html	(from https://www.weddingwire.in/)
22:28:13	166152/166152	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:14%20GMT	https://www.weddingwire.in/wedding-tips/the-wedding-reception--t3	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-tips/the-wedding-reception--t3.html	(from https://www.weddingwire.in/)
22:28:14	265986/265986	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:15%20GMT	https://www.weddingwire.in/real-weddings	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/real-weddings.html	(from https://www.weddingwire.in/)
22:28:14	45751/45751	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:15%20GMT	https://www.weddingwire.in/emp-Acceso.php	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/emp-Acceso.html	(from https://www.weddingwire.in/)
22:28:15	30820/30820	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:16%20GMT	https://www.weddingwire.in/users-login.php	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/users-login.html	(from https://www.weddingwire.in/)
22:28:16	45269/45269	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:17%20GMT	https://www.weddingwire.in/users-signup.php	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/users-signup.html	(from https://www.weddingwire.in/)
22:28:16	174868/174868	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2010:08:31%20GMT	https://cdn1.weddingwire.in/assets/img/home/bg_home1.jpg	C:/My%20Web%20Sites/Wedding/cdn1.weddingwire.in/assets/img/home/bg_home1.jpg	(from https://www.weddingwire.in/)
22:28:17	340031/340031	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:18%20GMT	https://www.weddingwire.in/wedding-website	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/wedding-website.html	(from https://www.weddingwire.in/)
22:28:17	40796/40796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2011:26:48%20GMT	https://cdn1.weddingwire.in/img/badges/2023/badge-weddingawards_en_IN_small.jpg	C:/My%20Web%20Sites/Wedding/cdn1.weddingwire.in/img/badges/2023/badge-weddingawards_en_IN_small.jpg	(from https://www.weddingwire.in/)
22:28:18	85694/85694	---M--	200	added ('OK')	image/jpeg	etag:%22185d94a65d2f6d75a7ace76c8af9d6a0%22	https://cdn0.weddingwire.in/vendor/6851/3_2/960/jpeg/21b26dd1-f384-4d18-bd5e-1e8e9c27997b_15_216851-159722415066224.jpeg	C:/My%20Web%20Sites/Wedding/cdn0.weddingwire.in/vendor/6851/3_2/960/jpeg/21b26dd1-f384-4d18-bd5e-1e8e9c27997b_15_216851-159722415066224.jpg	(from https://www.weddingwire.in/)
22:28:18	381648/381648	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:19%20GMT	https://www.weddingwire.in/banquet-halls/arsim-international--e216851	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/banquet-halls/arsim-international--e216851.html	(from https://www.weddingwire.in/)
22:28:19	81508/81508	---M--	200	added ('OK')	image/jpeg	etag:%22185d94a65d2f6d75a7ace76c8af9d6a0%22	https://cdn0.weddingwire.in/vendor/4521/3_2/960/jpeg/whatsapp-image-2023-03-23-at-6-42-28-pm_15_394521-167984628637147.jpeg	C:/My%20Web%20Sites/Wedding/cdn0.weddingwire.in/vendor/4521/3_2/960/jpeg/whatsapp-image-2023-03-23-at-6-42-28-pm_15_394521-167984628637147.jpg	(from https://www.weddingwire.in/)
22:28:20	336034/336034	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2016:58:20%20GMT	https://www.weddingwire.in/trousseau-packing/mode-mantra--e394521	C:/My%20Web%20Sites/Wedding/www.weddingwire.in/trousseau-packing/mode-mantra--e394521.html	(from https://www.weddingwire.in/)
22:28:20	63126/63126	---M--	200	added ('OK')	image/jpeg	etag:%22185d94a65d2f6d75a7ace76c8af9d6a0%22	https://cdn0.weddingwire.in/vendor/0657/3_2/960/jpg/photo-189_15_220657-163525365622936.jpeg	C:/My%20Web%20Sites/Wedding/cdn0.weddingwire.in/vendor/0657/3_2/960/jpg/photo-189_15_220657-163525365622936.jpg	(from https://www.weddingwire.in/)
